id,category,operation,shape,semantic_qualification,numpy_median_ns,cnumpy_median_ns,cnumpy_over_numpy,winner,numpy_cv,cnumpy_cv,numpy_p95_ns,cnumpy_p95_ns
divide/f64/100000,binary,divide,100000,N/A,84108.203125,156394.921875,1.8594490913397457,NumPy,0.10775760074127383,0.1250130764196066,98848.14453125,186679.921875
divide/f64/1000000,binary,divide,1000000,N/A,2696300.0,2757975.0,1.0228739383599748,NumPy,0.049231283569557194,0.0986432264799968,2900365.0,3295760.0
divmod/f64/1000,binary,divmod,1000,N/A,21689.404296875,57990.0390625,2.67365752736949,NumPy,0.09732735619087092,0.12314994835760384,24017.290039062496,71483.41796874999
divmod/f64/10000,binary,divmod,10000,N/A,221129.6875,273582.8125,1.2372052599224155,NumPy,0.08276043760282152,0.09091312681460602,243322.421875,324930.390625
divmod/f64/100000,binary,divmod,100000,N/A,2032762.5,2427312.5,1.1940954735243297,NumPy,0.08840166051373789,0.07961232324535758,2374816.25,2731012.5
divmod/f64/1000000,binary,divmod,1000000,N/A,22539200.0,24041900.0,1.066670511819408,NumPy,0.0576976409730112,0.04860705741681033,24917040.0,25982050.0
dot/f64/128x128,linalg,dot,128x128,N/A,1278781.25,500362.5,0.3912807604897241,cnumpy,0.16293708394123407,0.06856406384799188,1739584.3749999998,542226.25
dot/f64/32x32,linalg,dot,32x32,N/A,3767.1142578125,23571.38671875,6.257146745646496,NumPy,0.11389221582965832,0.07384769926899142,4441.737060546874,26707.197265625
dot/f64/512x512,linalg,dot,512x512,N/A,4556587.5,6850675.0,1.5034661355674614,NumPy,0.21184847217767286,0.12606771095635805,6686138.75,8697515.0
eig/f64/128x128,linalg,eig,128x128,numpy-1.25/task9-linalg-v1,3062487.5,11505900.0,3.7570439063016585,NumPy,0.1456595747237068,0.05054256991293584,4039754.9999999995,12486695.0
eig/f64/32x32,linalg,eig,32x32,numpy-1.25/task9-linalg-v1,46151.3671875,224224.21875,4.858452358280962,NumPy,0.14507562714539288,0.12214344448925757,57660.136718749985,290800.85937499994
einsum/f64/128x128,linalg,einsum,128x128,numpy-1.25/task9-linalg-v1,618465.625,518284.375,0.8380164621113744,cnumpy,0.07599440932930265,0.10850513777356566,700961.40625,622430.9375
einsum/f64/32x32,linalg,einsum,32x32,numpy-1.25/task9-linalg-v1,13163.525390625,26539.94140625,2.016172766693003,NumPy,0.10311836597071142,0.11443959775240917,15297.783203125,31999.003906249996
einsum/f64/512x512,linalg,einsum,512x512,numpy-1.25/task9-linalg-v1,37838500.0,5165175.0,0.13650580757693884,cnumpy,0.04504680166978305,0.060932440065982904,40469260.0,5642447.5
equal/f64/1000,comparison,equal,1000,N/A,792.547607421875,15953.564453125,20.1294714711477,NumPy,0.07738734203736414,0.09458473747206744,890.626220703125,18798.789062499996
equal/f64/10000,comparison,equal,10000,N/A,2518.1884765625,26423.73046875,10.493150419312618,NumPy,0.06082880213653494,0.120176878654144,2884.779052734375,30008.095703125
equal/f64/100000,comparison,equal,100000,N/A,40919.7265625,98713.0859375,2.4123593735829965,NumPy,0.11797653151388876,0.11513841263977696,49280.11718749999,112870.859375
equal/f64/1000000,comparison,equal,1000000,N/A,736790.625,1273146.875,1.7279629134803391,NumPy,0.11287142187282877,0.08498658265026676,844521.5624999999,1494044.0625
exp/f64/1000,unary,exp,1000,N/A,6280.2490234375,24734.1796875,3.938407473205851,NumPy,0.08511033326473726,0.1540294781995635,7200.390625,32227.802734375
exp/f64/10000,unary,exp,10000,N/A,56323.6328125,75044.140625,1.3323739410563256,NumPy,0.10944789600977846,0.09869195730796995,65347.91015624999,88210.72265625
exp/f64/100000,unary,exp,100000,N/A,563270.3125,627059.375,1.113247691356004,NumPy,0.10761954994317341,0.06899938308593516,667246.40625,711459.0625
exp/f64/1000000,unary,exp,1000000,N/A,7409600.0,6961725.0,0.9395547667890305,cnumpy,0.08737892823676464,0.12075590913143228,8452282.499999998,8942852.5
expm1/f64/1000,unary,expm1,1000,N/A,7129.58984375,26437.3046875,3.7081101812155,NumPy,0.10682771339613446,0.1667756005758954,8413.9892578125,33031.95312499999
expm1/f64/10000,unary,expm1,10000,N/A,69872.0703125,102517.578125,1.4672182699967855,NumPy,0.10686033624743894,0.13279340091461642,82774.19921875,121257.890625
